Fecha;36;41;30;23
1984-09-13;7.98;10.3;2.3433335;1.52
1984-09-14;7.98;10.743333;2.27;1.52
1984-09-15;7.98;11.19;2.4266665;1.52
1984-09-16;9.33;16.053333;4.4233336;4.686667
1984-09-17;20.47;22.516668;5.7099996;16.78
1984-09-18;20.47;35.983334;4.056667;6.58
1984-09-19;18.71;28.716667;3.3566666;3.71
1984-09-20;83.75;29.296667;23.326666;3.4366665
1984-09-21;380.23;88.83667;127.01;23.006668
1984-09-22;247.06;243.86333;138.76;30.063334
1984-09-23;72.72;300.75;32.216667;9.923333
1984-09-24;52.25;209.43333;22.073334;6.56
1984-09-25;34.12;81.97;16.976667;5.5399995
1984-09-26;29.99;52.786667;13.943334;4.59
1984-09-27;26.04;41.23;12.06;4.14
1984-09-28;22.28;32.91;11.32;3.71
1984-09-29;29.99;31.96;12.403333;3.71
1984-09-30;38.41;33.09;20.436666;10.733334
1984-10-01;34.12;33.850002;14.543334;6.0399995
1984-10-02;34.12;34.81;9.08;4.14
1984-10-03;26.04;26.733332;8.533334;3.71
1984-10-04;18.71;28.313334;11.46;5.6299996
1984-10-05;29.99;22.549997;12.31;9.349999
1984-10-06;26.04;28.14;8.576667;6.0466666
1984-10-07;20.47;30.673332;7.4666667;4.59
1984-10-08;15.35;22.313334;6.6066666;4.14
1984-10-09;15.35;19.789999;5.853333;3.71
1984-10-10;13.76;18.26;5.4233336;3.3
1984-10-11;12.22;16.863333;5.286667;3.3
1984-10-12;12.22;16.056665;5.3566666;2.9000003
1984-10-13;10.74;15.490001;4.7666664;2.9000003
1984-10-14;10.74;15.37;4.1766667;2.53
1984-10-15;10.74;15.13;3.426667;2.53
1984-10-16;10.74;13.09;3.13;2.53
1984-10-17;10.74;12.12;3.18;2.17
1984-10-18;10.74;14.096667;5.153333;2.17
1984-10-19;20.47;13.256667;6.5633335;9.923333
1984-10-20;17.0;13.59;4.33;4.613333
1984-10-21;15.35;15.25;3.1866665;2.9000003
1984-10-22;12.22;16.173334;3.0933332;2.9000003
1984-10-23;10.74;16.52;3.3733332;2.53
1984-10-24;9.33;16.403334;3.1366665;2.53
1984-10-25;9.33;15.829999;2.87;2.17
1984-10-26;7.98;14.610001;2.61;2.17
1984-10-27;9.33;15.84;4.443333;2.17
1984-10-28;9.33;24.786667;9.016666;5.15
1984-10-29;78.17;33.866665;37.216663;17.093332
1984-10-30;190.68;132.84666;137.34334;51.38667
1984-10-31;279.53;269.92667;81.80334;69.723335
1984-11-01;120.65;414.96;25.67;14.43
1984-11-02;67.4;295.92;16.966665;6.0466666
1984-11-03;34.12;207.07332;14.103333;4.59
1984-11-04;29.99;112.37;16.563334;5.5466666
1984-11-05;28.0;59.796665;13.64;5.3799996
1984-11-06;22.28;48.733334;11.706668;4.14
1984-11-07;18.71;35.77;7.403333;3.71
1984-11-08;17.0;27.08;6.91;3.71
1984-11-09;567.01;83.916664;19.86;260.26
1984-11-10;364.97;434.52335;193.14333;161.53
1984-11-11;313.84;718.6867;48.666668;59.873333
1984-11-12;107.27;423.96335;25.903334;24.960001
1984-11-13;67.4;189.48665;18.16;18.586668
1984-11-14;52.25;91.950005;15.27;15.213333
1984-11-15;29.99;61.5;12.693334;10.493333
1984-11-16;26.04;45.666668;10.163334;7.64
1984-11-17;24.14;40.41;8.646667;6.56
1984-11-18;20.47;33.09667;7.53;5.5399995
1984-11-19;18.71;29.949999;6.5499997;5.06
1984-11-20;15.35;25.366667;5.853333;4.14
1984-11-21;15.35;23.166666;5.3566666;3.71
1984-11-22;13.76;21.826666;4.65;3.71
1984-11-23;13.76;20.623335;3.996667;3.3
1984-11-24;12.22;19.316666;3.6866667;3.3
1984-11-25;12.22;18.26;3.2300003;2.9000003
1984-11-26;10.74;17.33;3.13;2.9000003
1984-11-27;10.74;16.173334;2.87;2.53
1984-11-28;9.33;15.829999;2.3866665;2.17
1984-11-29;9.33;15.25;2.0266666;1.83
1984-11-30;7.98;15.13;1.96;1.83
1984-12-01;7.98;15.13;1.9933333;1.52
1984-12-02;7.98;14.87;2.0933332;1.83
1984-12-03;7.98;14.1;2.1966667;1.83
1984-12-04;7.98;13.095;2.1666667;1.52
1984-12-05;6.7;11.450001;1.9266667;1.52
1984-12-06;6.7;9.86;1.77;1.52
1984-12-07;6.7;8.815001;1.62;1.52
1984-12-08;6.7;8.219999;1.65;1.52
1984-12-09;6.7;7.455;1.59;1.52
1984-12-10;6.7;6.7200003;1.59;1.23
1984-12-11;5.5;6.36;1.5433334;1.23
1984-12-12;5.5;6.36;1.4500002;1.23
1984-12-13;5.5;6.535;1.4500002;1.23
1984-12-14;5.5;6.535;1.4033333;1.23
1984-12-15;5.5;6.36;1.27;1.23
1984-12-16;5.5;6.36;1.1533333;1.23
1984-12-17;4.38;6.36;1.08;1.23
1984-12-18;4.38;6.36;1.0433334;1.23
1984-12-19;4.38;6.19;0.97;1.23
1984-12-20;4.38;6.02;0.97;0.96
1984-12-21;4.38;6.02;0.94000006;0.96
1984-12-22;4.38;6.02;0.87999994;0.96
1984-12-23;4.38;6.02;0.87999994;0.96
1984-12-24;3.34;6.02;0.84999996;0.96
1984-12-25;3.34;5.85;0.74;0.96
1984-12-26;3.34;5.68;0.64;0.96
1984-12-27;3.34;5.52;0.64;0.96
1984-12-28;3.34;5.36;0.64;0.96
1984-12-29;3.34;5.2;0.64;0.96
1984-12-30;3.34;5.04;1.7233334;0.96
1984-12-31;3.34;4.885;3.89;0.96
1985-01-01;3.34;4.585;2.7633333;0.96
1985-01-02;3.34;4.44;0.51;0.96
1985-01-03;3.34;4.44;0.51;0.72
1985-01-04;3.34;4.295;0.49;0.72
1985-01-05;3.34;4.15;0.49;0.72
1985-01-06;3.34;4.15;0.5933333;0.72
1985-01-07;3.34;4.15;0.64;0.72
1985-01-08;3.34;4.15;0.64;0.72
1985-01-09;3.34;3.735;0.64;0.72
1985-01-10;3.34;3.6;0.59666663;0.72
1985-01-11;3.34;3.4699998;0.51;0.72
1985-01-12;3.34;3.34;0.49;0.72
